536666*1-1P4PJ8R*1*228932272*$26 Winover*-29.9*02-09-2021 00:00:00*1*01-01-1970 13:00:00*01-09-2021 00:00:00*01-10-2021 00:00:00*620203535*2360304090*2360304602*2364397069*2364398325*1245001841*Winover
531002*1-1MLVJUT*1*228923237*$38 Winover*-43.7*15-12-2019 00:00:00*1*15-01-2020 00:00:00*01-09-2021 00:00:00*01-10-2021 00:00:00*620203535*2093698856*2093698216*2091465049*2091463065*1245000305*Winover
511419*1-14G9NET*1*228933610*$80 Winover*-92*06-08-2021 00:00:00*1*06-09-2021 00:00:00*01-09-2021 00:00:00*01-10-2021 00:00:00*620203535*1262875978*1262876490*2575378636*2575376460*1245002609*Winover
537767*1-1PRQ5IX*1*228924281*$3 Business Link Plan excl. GST*3.45*01-10-2020 00:00:00*1*01-01-1970 13:00:00*01-09-2021 00:00:00*01-10-2021 00:00:00*200200244*2380339087*2380338255*2380231854*2380231214*1245001521*Plan Charges
537767*1-1PRQ5IX*1*228924286*$3 Business Link Plan excl. GST*3.45*05-10-2020 00:00:00*1*01-01-1970 13:00:00*01-09-2021 00:00:00*01-10-2021 00:00:00*200200244*2380339087*2380338255*2379824463*2379986316*1245001521*Plan Charges
537662*1-1PNPPVS*1*228923297*$3 Business Link Plan excl. GST*3.45*28-09-2020 00:00:00*1*01-01-1970 13:00:00*01-09-2021 00:00:00*01-10-2021 00:00:00*200200244*2377052150*2377051150*2377892843*2377893739*1245001521*Plan Charges
537898*1-1PSFIXY*1*228924271*$3 Business Link Plan excl. GST*3.45*23-11-2020 00:00:00*1*01-01-1970 13:00:00*01-09-2021 00:00:00*01-10-2021 00:00:00*200200244*2380253071*2380252239*2403310284*2379820286*1245001521*Plan Charges
519101*1-1JNUK2F*1*228926039*$3 Business Link Plan excl. GST*3.45*23-11-2020 00:00:00*1*01-01-1970 13:00:00*01-09-2021 00:00:00*01-10-2021 00:00:00*200200244*1587020319*1587001113*2397317998*2117036403*1245001521*Plan Charges
533954*1-1N8B9SK*1*228924605*$3 Business Link Plan excl. GST*3.45*12-03-2020 00:00:00*1*01-01-1970 13:00:00*01-09-2021 00:00:00*01-10-2021 00:00:00*200200244*2231441720*2231442232*2245558143*2245556351*1245001521*Plan Charges
526152*1-1LMN0CI*22*0228923228*Trade Up Monthly Fee*10*18-07-2020 00:00:00*1*01-01-1970 13:00:00*22-08-2021 00:00:00*22-09-2021 00:00:00*510200050*1977331680*1977330704*1977687988*1977684276*84858739*Tradeup
529873*1-1MCUCD7*10*250008245*$55 Carryover Pay Monthly Plan*55*07-10-2020 00:00:00*1*01-01-1970 13:00:00*10-08-2021 00:00:00*10-09-2021 00:00:00*200200057*2054526352*2054526864*2059266683*2059267771*1328635647*Plan Charges
528813*1-1M3XI8N*4*250008397*$55 Carryover Pay Monthly Plan*55*02-09-2020 00:00:00*1*01-01-1970 13:00:00*04-09-2021 00:00:00*04-10-2021 00:00:00*200200057*2020950241*2020950753*2020910021*2020910917*1328635647*Plan Charges
527595*1-1LVVDPH*10*228180062*$55 Carryover Pay Monthly Plan*55*07-08-2020 00:00:00*1*01-01-1970 13:00:00*10-08-2021 00:00:00*10-09-2021 00:00:00*200200057*1994002180*1994001540*1998177845*1998176725*1328635647*Plan Charges
527106*1-1LSDS2K*4*228921428*$55 Carryover Pay Monthly Plan*55*31-07-2020 00:00:00*1*01-01-1970 13:00:00*04-09-2021 00:00:00*04-10-2021 00:00:00*200200057*1990608215*1990608727*1992911263*1992912159*1328635647*Plan Charges
528575*1-1M2F8OD*4*228199067*$55 Carryover Pay Monthly Plan*55*27-08-2020 00:00:00*1*01-01-1970 13:00:00*04-09-2021 00:00:00*04-10-2021 00:00:00*200200057*2021064746*2021065258*2020938857*2020938409*1328635647*Plan Charges
534450*1-1NEIUO9*22*228936552*$55 Carryover Pay Monthly Plan*55*20-04-2020 00:00:00*1*01-01-1970 13:00:00*22-08-2021 00:00:00*22-09-2021 00:00:00*200200057*2288057380*2288057892*2287949385*2287948169*1328635647*Plan Charges
534134*1-1NABGPX*22*228928009*$55 Carryover Pay Monthly Plan*55*04-08-2020 00:00:00*1*01-01-1970 13:00:00*22-08-2021 00:00:00*22-09-2021 00:00:00*200200057*2252062323*2252062067*2252130150*2248871293*1328635647*Plan Charges
534335*1-1NCC3K4*4*228937131*$55 Carryover Pay Monthly Plan*55*17-04-2020 00:00:00*1*01-01-1970 13:00:00*04-09-2021 00:00:00*04-10-2021 00:00:00*200200057*2279495345*2279495089*2279426306*2279427580*1328635647*Plan Charges
532174*1-1MZ0LL3*17*228925432*$55 Carryover Pay Monthly Plan*55*13-01-2021 00:00:00*1*01-01-1970 13:00:00*17-08-2021 00:00:00*17-09-2021 00:00:00*200200057*2144625826*2144626338*2141862899*2141863795*1328635647*Plan Charges
528366*1-1MXY3C7*10*228924946*$55 Carryover Pay Monthly Plan*55*08-01-2020 00:00:00*1*01-01-1970 13:00:00*10-08-2021 00:00:00*10-09-2021 00:00:00*200200057*2014833614*2141881320*2141860541*2014843878*1328635647*Plan Charges
534639*1-1NG40MH*1*228924310*Business Connect 30GB Plan*224.25*03-05-2020 00:00:00*1*01-01-1970 13:00:00*01-09-2021 00:00:00*01-10-2021 00:00:00*200200512*2300854721*2300855233*2300871575*2300872471*1245002641*Data Plan
527628*1-1LW3QHH*1*228923985*Business Connect 30GB Plan*224.25*09-08-2019 00:00:00*1*01-01-1970 13:00:00*01-09-2021 00:00:00*01-10-2021 00:00:00*200200512*1993583930*1993584442*1998149502*1994142353*1245002641*Data Plan
529071*1-1M5MBKM*17*228924293*$30 Group Plan 40GB + Endless*30*16-09-2019 00:00:00*1*01-01-1970 13:00:00*17-08-2021 00:00:00*17-09-2021 00:00:00*200200266*2031026137*2027627369*2032428131*2032427683*1656134824*Plan Charges
539874*1-1QEVF4I*22*228936360*$30 Group Plan 40GB + Endless*30*21-03-2021 00:00:00*1*01-01-1970 13:00:00*22-08-2021 00:00:00*22-09-2021 00:00:00*200200266*2495522650*2495522010*2495564806*2495564538*1656134824*Plan Charges
539874*1-1QEVF4I*22*228010412*$30 Group Plan 40GB + Endless*30*23-04-2021 00:00:00*1*01-01-1970 13:00:00*22-08-2021 00:00:00*22-09-2021 00:00:00*200200266*2495522650*2495522010*2522557523*2522557075*1656134824*Plan Charges
539755*1-1QEBB3D*17*228935590*$30 Group Plan 40GB + Endless*30*11-03-2021 00:00:00*1*01-01-1970 13:00:00*17-08-2021 00:00:00*17-09-2021 00:00:00*200200266*2482546974*2482582195*2482578987*2482577867*1656134824*Plan Charges
525717*1-1LK8XJ2*10*0250008393*$30 Group Plan 40GB + Endless*30*04-07-2020 00:00:00*1*01-01-1970 13:00:00*10-08-2021 00:00:00*10-09-2021 00:00:00*200200266*1971738944*1971739456*1971664055*1971663415*1656134824*Plan Charges
525780*1-1LKODRN*10*228925240*$30 Group Plan 40GB + Endless*30*12-07-2019 00:00:00*1*01-01-1970 13:00:00*10-08-2021 00:00:00*10-09-2021 00:00:00*200200266*1971723545*1971724057*1972250161*1972249041*1656134824*Plan Charges
525549*1-1LJEDQ7*4*0250008088*$30 Group Plan 40GB + Endless*30*02-07-2020 00:00:00*1*01-01-1970 13:00:00*04-09-2021 00:00:00*04-10-2021 00:00:00*200200266*1961701306*1961700474*1961698182*1961699078*1656134824*Plan Charges
525257*1-1LI0BXG*4*0250007791*$30 Group Plan 40GB + Endless*30*26-06-2020 00:00:00*1*01-01-1970 13:00:00*04-09-2021 00:00:00*04-10-2021 00:00:00*200200266*1961727514*1961727258*1961692605*1961691965*1656134824*Plan Charges
126887*1-100SPD*17*228011624*$80 Pay Monthly Plan + Endless*80*23-04-2021 00:00:00*1*01-01-1970 13:00:00*17-02-2016 00:00:00*17-03-2016 00:00:00*200200265*320641085*320641597*2522541764*320581195*1656134184*Plan Charges
538174*1-1QIN1YA*4*228931541*$80 Pay Monthly Plan + Endless*80*24-06-2021 00:00:00*1*01-01-1970 13:00:00*04-09-2021 00:00:00*04-10-2021 00:00:00*200200265*2385368547*2530066252*2558471104*2385379978*1656134184*Plan Charges
537763*1-1PRQ0E0*4*228920393*$80 Pay Monthly Plan + Endless*80*01-10-2021 00:00:00*1*01-01-1970 13:00:00*04-09-2021 00:00:00*04-10-2021 00:00:00*200200265*2379995022*2379994190*2380065394*2380066482*1656134184*Plan Charges
539012*1-1Q90UY3*4*228007372*$80 Pay Monthly Plan + Endless*80*27-01-2022 00:00:00*1*01-01-1970 13:00:00*04-09-2021 00:00:00*04-10-2021 00:00:00*200200265*2431979993*2431980505*2432408150*2432409238*1656134184*Plan Charges
539024*1-1Q94QHY*4*228937614*$80 Pay Monthly Plan + Endless*80*28-01-2022 00:00:00*1*01-01-1970 13:00:00*04-09-2021 00:00:00*04-10-2021 00:00:00*200200265*2432296994*2432297506*2432142614*2432142310*1656134184*Plan Charges
518152*1-1JA8DL3*17*250006610*$80 Pay Monthly Plan + Endless*80*02-09-2020 00:00:00*1*01-01-1970 13:00:00*17-08-2021 00:00:00*17-09-2021 00:00:00*200200265*1538077864*1538078376*2364380457*1540867594*1656134184*Plan Charges
516577*1-1QJHOHG*10*228925478*$80 Pay Monthly Plan + Endless*80*05-05-2021 00:00:00*1*01-01-1970 13:00:00*10-08-2021 00:00:00*10-09-2021 00:00:00*200200265*1470465013*2532812483*2532808050*1470396857*1656134184*Plan Charges
540139*1-1QFP9E6*4*228923199*$80 Pay Monthly Plan + Endless*80*20-07-2021 00:00:00*1*01-01-1970 13:00:00*04-09-2021 00:00:00*04-10-2021 00:00:00*200200265*2506610595*2506609763*2595323153*2506623926*1656134184*Plan Charges
526562*1-1LP2I6Y*26*228921058*$80 Pay Monthly Plan + Endless*80*25-07-2020 00:00:00*1*01-01-1970 13:00:00*26-08-2021 00:00:00*26-09-2021 00:00:00*200200265*1984885445*1984885189*1984770977*1984771873*1656134184*Plan Charges
526602*1-1LP6W78*26*228925045*$80 Pay Monthly Plan + Endless*80*25-07-2019 00:00:00*1*01-01-1970 13:00:00*26-08-2021 00:00:00*26-09-2021 00:00:00*200200265*1985117684*1985118196*1984726775*1984725367*1656134184*Plan Charges
530345*1-1N05CBN*17*228925768*$80 Pay Monthly Plan + Endless*80*16-01-2020 00:00:00*1*01-01-1970 13:00:00*17-08-2021 00:00:00*17-09-2021 00:00:00*200200265*2064989703*2151316574*2160769732*2075554655*1656134184*Plan Charges
529359*1-1MQLCGU*26*228926606*$80 Pay Monthly Plan + Endless*80*25-11-2019 00:00:00*1*01-01-1970 13:00:00*26-08-2021 00:00:00*26-09-2021 00:00:00*200200265*2032455086*2104400649*2094630033*2064889374*1656134184*Plan Charges
527149*1-1LSOBKE*4*228920704*$80 Pay Monthly Plan + Endless*80*31-07-2020 00:00:00*1*01-01-1970 13:00:00*04-09-2021 00:00:00*04-10-2021 00:00:00*200200265*1993052146*1993051146*1984817676*1984818932*1656134184*Plan Charges
529925*1-1MDC98K*10*250008287*$80 Pay Monthly Plan + Endless*80*09-10-2020 00:00:00*1*01-01-1970 13:00:00*10-08-2021 00:00:00*10-09-2021 00:00:00*200200265*2057001028*2057001540*2056986333*2056984925*1656134184*Plan Charges
522199*1-1KXJMMD*4*228926197*$80 Pay Monthly Plan + Endless*80*16-09-2019 00:00:00*1*01-01-1970 13:00:00*04-09-2021 00:00:00*04-10-2021 00:00:00*200200265*1758453455*1758453199*2032808026*1758491710*1656134184*Plan Charges
531183*1-1MO504T*22*250008390*$80 Pay Monthly Plan + Endless*80*19-11-2020 00:00:00*1*01-01-1970 13:00:00*22-08-2021 00:00:00*22-09-2021 00:00:00*200200265*2096639458*2096639970*2096611769*2096612665*1656134184*Plan Charges
526576*1-1LP5MMX*26*228921063*$80 Pay Monthly Plan + Endless*80*25-07-2020 00:00:00*1*01-01-1970 13:00:00*26-08-2021 00:00:00*26-09-2021 00:00:00*200200265*1984885349*1984885093*1984798044*1984797596*1656134184*Plan Charges
526883*1-1LQXWP7*4*228920622*$80 Pay Monthly Plan + Endless*80*29-07-2020 00:00:00*1*01-01-1970 13:00:00*04-09-2021 00:00:00*04-10-2021 00:00:00*200200265*1984891531*1993027771*1984742509*1984742061*1656134184*Plan Charges
213655024*1-1K1217E*26*213655024*$80 Pay Monthly Plan + Endless*80*12-08-2019 00:00:00*1*01-01-1970 13:00:00*12-08-2019 00:00:00*26-08-2019 00:00:00*200200265*2008025748*2008025492*2003967879*2005799015*1656134184*
537177*1-1Q33E5L*26*228011211*$80 Pay Monthly Plan + Endless*80*25-01-2021 00:00:00*1*01-01-1970 13:00:00*26-08-2021 00:00:00*26-09-2021 00:00:00*200200265*2364343831*2432063121*2432071100*2364361865*1656134184*Plan Charges
536081*1-1OGHEHV*17*228928544*$80 Pay Monthly Plan + Endless*80*13-08-2020 00:00:00*1*01-01-1970 13:00:00*17-08-2021 00:00:00*17-09-2021 00:00:00*200200265*2350131430*2350131942*2350124963*2350123171*1656134184*Plan Charges
536255*1-1ORNOL2*26*228928638*$80 Pay Monthly Plan + Endless*80*24-08-2020 00:00:00*1*01-01-1970 13:00:00*26-08-2021 00:00:00*26-09-2021 00:00:00*200200265*2359536923*2359537435*2359451000*2359450552*1656134184*Plan Charges
537765*1-1PRQ0EW*4*228199038*$80 Pay Monthly Plan + Endless*80*01-10-2021 00:00:00*1*01-01-1970 13:00:00*04-09-2021 00:00:00*04-10-2021 00:00:00*200200265*2380349502*2380350014*2379988701*2379987293*1656134184*Plan Charges
522544*1-1KZAJM1*4*228923255*$80 Pay Monthly Plan + Endless*80*19-09-2019 00:00:00*1*01-01-1970 13:00:00*04-09-2021 00:00:00*04-10-2021 00:00:00*200200265*1759971650*1759972162*2032664442*1765001702*1656134184*Plan Charges
525780*1-1LKODRN*10*228925527*$80 Pay Monthly Plan + Endless*80*08-07-2019 00:00:00*1*01-01-1970 13:00:00*10-08-2021 00:00:00*10-09-2021 00:00:00*200200265*1971723545*1971724057*1971768810*1971768170*1656134184*Plan Charges
525928*1-1LLM4A5*17*228925241*$80 Pay Monthly Plan + Endless*80*18-07-2019 00:00:00*1*01-01-1970 13:00:00*17-08-2021 00:00:00*17-09-2021 00:00:00*200200265*1971827763*1971828275*1977299854*1971826931*1656134184*Plan Charges
530324*1-1MFRH41*26*250008415*$80 Pay Monthly Plan + Endless*80*23-10-2020 00:00:00*1*01-01-1970 13:00:00*26-08-2021 00:00:00*26-09-2021 00:00:00*200200265*2065018289*2065018801*2064883351*2064881943*1656134184*Plan Charges
510798*1-12N3HPQ*26*228920497*$80 Pay Monthly Plan + Endless*80*11-05-2021 00:00:00*1*01-01-1970 13:00:00*26-08-2021 00:00:00*26-09-2021 00:00:00*200200265*1246113843*1246114355*2534249229*1246012632*1656134184*Plan Charges
538176*1-1PW7Q31*26*228924525*$80 Pay Monthly Plan + Endless*80*22-10-2021 00:00:00*1*01-01-1970 13:00:00*26-08-2021 00:00:00*26-09-2021 00:00:00*200200265*2385723302*2385722470*2385479052*2385478412*1656134184*Plan Charges
539752*1-1QE95N4*17*228932980*$80 Pay Monthly Plan + Endless*80*11-03-2021 00:00:00*1*01-01-1970 13:00:00*17-08-2021 00:00:00*17-09-2021 00:00:00*200200265*2474274193*2474274705*2474317052*2474316412*1656134184*Plan Charges
539620*1-1QDFO95*4*228925076*$80 Pay Monthly Plan + Endless*80*02-03-2021 00:00:00*1*01-01-1970 13:00:00*04-09-2021 00:00:00*04-10-2021 00:00:00*200200265*2474310772*2474311111*2474225275*2474818453*1656134184*Plan Charges
539191*1-1QHKXSZ*22*228926767*$80 Pay Monthly Plan + Endless*80*21-04-2021 00:00:00*1*01-01-1970 13:00:00*22-08-2021 00:00:00*22-09-2021 00:00:00*200200265*2441650970*2522591051*2522582343*2441597654*1656134184*Plan Charges
541711*1-1QN1X5F*4*228949898*$80 Pay Monthly Plan + Endless*80*28-05-2021 00:00:00*1*01-01-1970 13:00:00*04-09-2021 00:00:00*04-10-2021 00:00:00*200200265*2550253193*2550252937*2549895753*2549896841*1656134184*Plan Charges
541710*1-1QN1Q5B*4*228949897*$80 Pay Monthly Plan + Endless*80*28-05-2021 00:00:00*1*01-01-1970 13:00:00*04-09-2021 00:00:00*04-10-2021 00:00:00*200200265*2549916404*2549916148*2549881754*2549882650*1656134184*Plan Charges
542065*1-1QVNPYO*17*228949889*$80 Pay Monthly Plan + Endless*80*16-06-2021 00:00:00*1*01-01-1970 13:00:00*17-08-2021 00:00:00*17-09-2021 00:00:00*200200265*2558389680*2558390192*2558379547*2558378475*1656134184*Plan Charges
541974*1-1QS2H44*17*228921047*$80 Pay Monthly Plan + Endless*80*10-06-2022 00:00:00*1*01-01-1970 13:00:00*17-08-2021 00:00:00*17-09-2021 00:00:00*200200265*2556921401*2556921145*2556973523*2556974419*1656134184*Plan Charges
542061*1-1QVMQ5I*17*228949849*$80 Pay Monthly Plan + Endless*80*16-06-2021 00:00:00*1*01-01-1970 13:00:00*17-08-2021 00:00:00*17-09-2021 00:00:00*200200265*2558401902*2558402414*2558391954*2558390546*1656134184*Plan Charges
542067*1-1QVOAKC*17*228949891*$80 Pay Monthly Plan + Endless*80*16-06-2021 00:00:00*1*01-01-1970 13:00:00*17-08-2021 00:00:00*17-09-2021 00:00:00*200200265*2558454389*2558454133*2558389553*2558389201*1656134184*Plan Charges
542064*1-1QVNG1Q*17*228949852*$80 Pay Monthly Plan + Endless*80*16-06-2021 00:00:00*1*01-01-1970 13:00:00*17-08-2021 00:00:00*17-09-2021 00:00:00*200200265*2558449877*2558450389*2558365421*2558364013*1656134184*Plan Charges
542498*1-1R6B7FQ*4*228949404*$80 Pay Monthly Plan + Endless*80*04-08-2021 00:00:00*1*01-01-1970 13:00:00*04-09-2021 00:00:00*04-10-2021 00:00:00*200200265*2597313478*2597312550*2605067120*2605068208*1656134184*Plan Charges
540278*1-1QG6W1L*10*228926801*$80 Pay Monthly Plan + Endless*80*06-04-2021 00:00:00*1*01-01-1970 13:00:00*10-08-2021 00:00:00*10-09-2021 00:00:00*200200265*2508800975*2508800047*2508847194*2508848282*1656134184*Plan Charges
129027*1-1QZU3W1*26*228012561*$80 Pay Monthly Plan + Endless*80*23-06-2021 00:00:00*1*01-01-1970 13:00:00*26-08-2021 00:00:00*26-09-2021 00:00:00*200200265*580454849*2558462428*2558470132*580501747*1656134184*Plan Charges
541705*1-1QN154K*4*228949894*$80 Pay Monthly Plan + Endless*80*28-05-2021 00:00:00*1*01-01-1970 13:00:00*04-09-2021 00:00:00*04-10-2021 00:00:00*200200265*2549925060*2549925572*2550196152*2550194360*1656134184*Plan Charges
539791*1-1QEKCYZ*17*228928401*$80 Pay Monthly Plan + Endless*80*15-03-2021 00:00:00*1*01-01-1970 13:00:00*17-08-2021 00:00:00*17-09-2021 00:00:00*200200265*2487254313*2487254825*2487354759*2487354119*1656134184*Plan Charges
515622*1-1N9O78G*22*228199087*$80 Pay Monthly Plan + Endless*80*02-04-2022 00:00:00*1*01-01-1970 13:00:00*22-08-2021 00:00:00*22-09-2021 00:00:00*200200265*1438225158*2251768557*2508857245*2508855453*1656134184*Plan Charges
533795*1-1N6QIWN*4*228921158*$80 Pay Monthly Plan + Endless*80*02-04-2022 00:00:00*1*01-01-1970 13:00:00*04-09-2021 00:00:00*04-10-2021 00:00:00*200200265*2231353716*2231373317*2508828684*2508829940*1656134184*Plan Charges
542161*1-1QZBSKK*26*228949902*$80 Pay Monthly Plan + Endless*80*22-06-2021 00:00:00*1*01-01-1970 13:00:00*26-08-2021 00:00:00*26-09-2021 00:00:00*200200265*2558453099*2558453611*2558428288*2558427648*1656134184*Plan Charges
542155*1-1QZ8WR5*26*228949901*$80 Pay Monthly Plan + Endless*80*22-06-2021 00:00:00*1*01-01-1970 13:00:00*26-08-2021 00:00:00*26-09-2021 00:00:00*200200265*2558448104*2558448616*2558448075*2558448971*1656134184*Plan Charges
538941*1-1QIF690*4*228926761*$80 Pay Monthly Plan + Endless*80*29-04-2021 00:00:00*1*01-01-1970 13:00:00*04-09-2021 00:00:00*04-10-2021 00:00:00*200200265*2431986136*2529887475*2529908046*2432044954*1656134184*Plan Charges
534131*1-1NAAE7H*22*228928000*$80 Pay Monthly Plan + Endless*80*28-06-2021 00:00:00*1*01-01-1970 13:00:00*22-08-2021 00:00:00*22-09-2021 00:00:00*200200265*2254019853*2248530012*2567506181*2251903514*1656134184*Plan Charges
539874*1-1QEVF4I*22*228931791*$80 Pay Monthly Plan + Endless*80*19-03-2021 00:00:00*1*01-01-1970 13:00:00*22-08-2021 00:00:00*22-09-2021 00:00:00*200200265*2495522650*2495522010*2495389773*2495390861*1656134184*Plan Charges
540628*1-1QHE8ZN*22*228920107*$80 Pay Monthly Plan + Endless*80*07-05-2022 00:00:00*1*01-01-1970 13:00:00*22-08-2021 00:00:00*22-09-2021 00:00:00*200200265*2532847878*2532848390*2532803163*2532804251*1656134184*Plan Charges
533707*1-1QBJ406*17*228925885*$80 Pay Monthly Plan + Endless*80*11-02-2021 00:00:00*1*01-01-1970 13:00:00*17-08-2021 00:00:00*17-09-2021 00:00:00*200200265*2206979185*2449901431*2449991882*2227789545*1656134184*Plan Charges
529060*1-1N719F6*4*228925448*$80 Pay Monthly Plan + Endless*80*12-03-2021 00:00:00*1*01-01-1970 13:00:00*04-09-2021 00:00:00*04-10-2021 00:00:00*200200265*2031445177*2231271030*2483620563*2027530459*1656134184*Plan Charges
542073*1-1QW3FN4*22*228949848*$80 Pay Monthly Plan + Endless*80*17-06-2021 00:00:00*1*01-01-1970 13:00:00*22-08-2021 00:00:00*22-09-2021 00:00:00*200200265*2558382934*2558382294*2558422727*2558421319*1656134184*Plan Charges
541882*1-1QRWJ86*17*228925079*$80 Pay Monthly Plan + Endless*80*10-06-2022 00:00:00*1*01-01-1970 13:00:00*17-08-2021 00:00:00*17-09-2021 00:00:00*200200265*2556899806*2556900318*2556797321*2556798217*1656134184*Plan Charges
539755*1-1QEBB3D*17*228931790*$80 Pay Monthly Plan + Endless*80*11-03-2021 00:00:00*1*01-01-1970 13:00:00*17-08-2021 00:00:00*17-09-2021 00:00:00*200200265*2482546974*2482582195*2482631710*2482631406*1656134184*Plan Charges
538707*1-1Q0CNOQ*10*228921077*$80 Pay Monthly Plan + Endless*80*08-12-2021 00:00:00*1*01-01-1970 13:00:00*10-08-2021 00:00:00*10-09-2021 00:00:00*200200265*2410464446*2410464958*2413527142*2413528230*1656134184*Plan Charges
541709*1-1QN1JWZ*4*228949896*$80 Pay Monthly Plan + Endless*80*28-05-2021 00:00:00*1*01-01-1970 13:00:00*04-09-2021 00:00:00*04-10-2021 00:00:00*200200265*2550273938*2550273106*2550122807*2550123991*1656134184*Plan Charges
515099*1-1H8RXKO*17*228923800*$80 Pay Monthly Plan + Endless*80*31-05-2021 00:00:00*1*01-01-1970 13:00:00*17-08-2021 00:00:00*17-09-2021 00:00:00*200200265*1411799453*1411764340*2549911315*1411749187*1656134184*Plan Charges
541557*1-1QMEWRS*26*228199028*$80 Pay Monthly Plan + Endless*80*25-05-2022 00:00:00*1*01-01-1970 13:00:00*26-08-2021 00:00:00*26-09-2021 00:00:00*200200265*2546636287*2546636799*2546664327*2546665223*1656134184*Plan Charges
542062*1-1QVMWZM*17*228949850*$80 Pay Monthly Plan + Endless*80*16-06-2021 00:00:00*1*01-01-1970 13:00:00*17-08-2021 00:00:00*17-09-2021 00:00:00*200200265*2558419993*2558420505*2558455766*2558453974*1656134184*Plan Charges
515324*1-1PCF6II*10*228931512*$80 Pay Monthly Plan + Endless*80*05-05-2021 00:00:00*1*01-01-1970 13:00:00*10-08-2021 00:00:00*10-09-2021 00:00:00*200200265*1424649269*2364410252*2532872403*2084160762*1656134184*Plan Charges
509895*1-1R0LNBH*26*250006206*$80 Pay Monthly Plan + Endless*80*24-06-2021 00:00:00*1*01-01-1970 13:00:00*26-08-2021 00:00:00*26-09-2021 00:00:00*200200265*1244492898*2558446886*2566014852*1244413332*1656134184*Plan Charges
542063*1-1QVN6WK*17*228949851*$80 Pay Monthly Plan + Endless*80*16-06-2021 00:00:00*1*01-01-1970 13:00:00*17-08-2021 00:00:00*17-09-2021 00:00:00*200200265*2558461894*2558460966*2558427083*2558425291*1656134184*Plan Charges
541632*1-1QMOTUK*4*228929981*$80 Pay Monthly Plan + Endless*80*01-06-2022 00:00:00*1*01-01-1970 13:00:00*04-09-2021 00:00:00*04-10-2021 00:00:00*200200265*2546607711*2546607455*2549967806*2549968702*1656134184*Plan Charges
514009*1-1CGT3YJ*4*228922516*$80 Pay Monthly Plan + Endless*80*24-06-2021 00:00:00*1*01-01-1970 13:00:00*04-09-2021 00:00:00*04-10-2021 00:00:00*200200265*1332099085*1332099597*2558412115*1332092767*1656134184*Plan Charges
542068*1-1QVOL92*17*228949892*$80 Pay Monthly Plan + Endless*80*16-06-2021 00:00:00*1*01-01-1970 13:00:00*17-08-2021 00:00:00*17-09-2021 00:00:00*200200265*2558479714*2558480226*2558435393*2558436481*1656134184*Plan Charges
539192*1-1QIAA8Q*4*228199071*$80 Pay Monthly Plan + Endless*80*28-04-2022 00:00:00*1*01-01-1970 13:00:00*04-09-2021 00:00:00*04-10-2021 00:00:00*200200265*2441595126*2528666708*2528771023*2528771919*1656134184*Plan Charges
541171*1-1QK655J*10*228924550*$80 Pay Monthly Plan + Endless*80*07-05-2021 00:00:00*1*01-01-1970 13:00:00*10-08-2021 00:00:00*10-09-2021 00:00:00*200200265*2532873244*2532873756*2532822975*2532821183*1656134184*Plan Charges
516577*1-1QJHOHG*10*228926722*$80 Pay Monthly Plan + Endless*80*05-05-2022 00:00:00*1*01-01-1970 13:00:00*10-08-2021 00:00:00*10-09-2021 00:00:00*200200265*1470465013*2532812483*2532848490*2532849578*1656134184*Plan Charges
538699*1-1QIKQF8*4*228926697*$80 Pay Monthly Plan + Endless*80*10-08-2021 00:00:00*1*01-01-1970 13:00:00*04-09-2021 00:00:00*04-10-2021 00:00:00*200200265*2414779974*2530225760*2608067189*2410470646*1656134184*Plan Charges
503242*1-504TA2*17*228018705*$80 Pay Monthly Plan + Endless*80*07-05-2021 00:00:00*1*01-01-1970 13:00:00*17-09-2016 00:00:00*17-10-2016 00:00:00*200200265*1037016241*1037016753*2532847468*1040775193*1656134184*Plan Charges
539882*1-1QEW86M*22*228931797*$80 Pay Monthly Plan + Endless*80*19-03-2021 00:00:00*1*01-01-1970 13:00:00*22-08-2021 00:00:00*22-09-2021 00:00:00*200200265*2495518461*2495518205*2495466259*2495467491*1656134184*Plan Charges
540768*1-1QIACM0*4*228199068*$80 Pay Monthly Plan + Endless*80*28-04-2022 00:00:00*1*01-01-1970 13:00:00*04-09-2021 00:00:00*04-10-2021 00:00:00*200200265*2528518825*2528518569*2528537602*2528537340*1656134184*Plan Charges
534000*1-1N8J46M*17*228928618*$80 Pay Monthly Plan + Endless*80*24-11-2021 00:00:00*1*01-01-1970 13:00:00*17-08-2021 00:00:00*17-09-2021 00:00:00*200200265*2402015555*2402016067*2397329637*2397330533*1656134184*Plan Charges
541708*1-1QN1DON*4*228949895*$80 Pay Monthly Plan + Endless*80*28-05-2021 00:00:00*1*01-01-1970 13:00:00*04-09-2021 00:00:00*04-10-2021 00:00:00*200200265*2549911102*2549910846*2550086319*2550087215*1656134184*Plan Charges
539766*1-1QEE920*17*228925484*$80 Pay Monthly Plan + Endless*80*15-03-2021 00:00:00*1*01-01-1970 13:00:00*17-08-2021 00:00:00*17-09-2021 00:00:00*200200265*2483548813*2483548557*2487142463*2487143647*1656134184*Plan Charges
542301*1-1R2YNA3*10*228923277*$80 Pay Monthly Plan + Endless*80*05-07-2021 00:00:00*1*01-01-1970 13:00:00*10-08-2021 00:00:00*10-09-2021 00:00:00*200200265*2575515042*2575515554*2575307033*2575308265*1656134184*Plan Charges
